Transaction_ID,Payment_Method
TXN08746,Bank Transfer
TXN08747,Bank Transfer
TXN08748,Bank Transfer
TXN08749,Credit Card
TXN08750,Bank Transfer
TXN08751,Cash
TXN08752,Credit Card
TXN08753,Credit Card
TXN08754,Cash
TXN08755,Credit Card
TXN08756,Bank Transfer
TXN08757,Credit Card
TXN08758,Credit Card
TXN08759,Credit Card
TXN08760,Credit Card
TXN08761,Cash
TXN08762,Credit Card
TXN08763,Credit Card
TXN08764,Credit Card
TXN08765,Credit Card
TXN08766,Cash
TXN08767,Bank Transfer
TXN08768,Credit Card
TXN08769,Cash
TXN08770,Credit Card
TXN08771,Bank Transfer
TXN08772,Bank Transfer
TXN08773,Credit Card
TXN08774,Bank Transfer
TXN08775,Credit Card
TXN08776,Credit Card
TXN08777,Cash
TXN08778,Bank Transfer
TXN08779,Cash
TXN08780,Credit Card
TXN08781,Bank Transfer
TXN08782,Cash
TXN08783,Bank Transfer
TXN08784,Cash
TXN08785,Cash
TXN08786,Cash
TXN08787,Credit Card
TXN08788,Bank Transfer
TXN08789,Credit Card
TXN08790,Credit Card
TXN08791,Bank Transfer
TXN08792,Bank Transfer
TXN08793,Bank Transfer
TXN08794,Cash
TXN08795,Cash
TXN08796,Bank Transfer
TXN08797,Cash
TXN08798,Credit Card
TXN08799,Credit Card
TXN08800,Bank Transfer
TXN08801,Credit Card
TXN08802,Bank Transfer
TXN08803,Bank Transfer
TXN08804,Bank Transfer
TXN08805,Bank Transfer
TXN08806,Bank Transfer
TXN08807,Bank Transfer
TXN08808,Cash
TXN08809,Bank Transfer
TXN08810,Credit Card
TXN08811,Credit Card
TXN08812,Cash
TXN08813,Bank Transfer
TXN08814,Credit Card
TXN08815,Credit Card
TXN08816,Bank Transfer
TXN08817,Cash
TXN08818,Bank Transfer
TXN08819,Credit Card
TXN08820,Credit Card
TXN08821,Credit Card
TXN08822,Cash
TXN08823,Bank Transfer
TXN08824,Bank Transfer
TXN08825,Credit Card
TXN08826,Cash
TXN08827,Cash
TXN08828,Bank Transfer
TXN08829,Bank Transfer
TXN08830,Bank Transfer
TXN08831,Cash
TXN08832,Cash
TXN08833,Credit Card
TXN08834,Bank Transfer
TXN08835,Credit Card
TXN08836,Credit Card
TXN08837,Credit Card
TXN08838,Cash
TXN08839,Cash
TXN08840,Bank Transfer
TXN08841,Credit Card
TXN08842,Cash
TXN08843,Cash
TXN08844,Cash
TXN08845,Cash
TXN08846,Bank Transfer
TXN08847,Credit Card
TXN08848,Credit Card
TXN08849,Bank Transfer
TXN08850,Cash
TXN08851,Cash
TXN08852,Bank Transfer
TXN08853,Credit Card
TXN08854,Credit Card
TXN08855,Cash
TXN08856,Cash
TXN08857,Credit Card
TXN08858,Credit Card
TXN08859,Cash
TXN08860,Bank Transfer
TXN08861,Credit Card
TXN08862,Credit Card
TXN08863,Bank Transfer
TXN08864,Bank Transfer
TXN08865,Cash
TXN08866,Cash
TXN08867,Credit Card
TXN08868,Bank Transfer
TXN08869,Bank Transfer
TXN08870,Bank Transfer
TXN08871,Bank Transfer
TXN08872,Credit Card
TXN08873,Bank Transfer
TXN08874,Credit Card
TXN08875,Credit Card
TXN08876,Bank Transfer
TXN08877,Cash
TXN08878,Bank Transfer
TXN08879,Bank Transfer
TXN08880,Credit Card
TXN08881,Cash
TXN08882,Credit Card
TXN08883,Cash
TXN08884,Cash
TXN08885,Credit Card
TXN08886,Bank Transfer
TXN08887,Credit Card
TXN08888,Credit Card
TXN08889,Cash
TXN08890,Credit Card
TXN08891,Bank Transfer
TXN08892,Cash
TXN08893,Cash
TXN08894,Credit Card
TXN08895,Credit Card
TXN08896,Cash
TXN08897,Credit Card
TXN08898,Cash
TXN08899,Bank Transfer
TXN08900,Bank Transfer
TXN08901,Credit Card
TXN08902,Credit Card
TXN08903,Bank Transfer
TXN08904,Bank Transfer
TXN08905,Bank Transfer
TXN08906,Cash
TXN08907,Credit Card
TXN08908,Credit Card
TXN08909,Cash
TXN08910,Cash
TXN08911,Bank Transfer
TXN08912,Credit Card
TXN08913,Cash
TXN08914,Credit Card
TXN08915,Bank Transfer
TXN08916,Cash
TXN08917,Bank Transfer
TXN08918,Cash
TXN08919,Credit Card
TXN08920,Bank Transfer
TXN08921,Cash
TXN08922,Credit Card
TXN08923,Cash
TXN08924,Credit Card
TXN08925,Credit Card
TXN08926,Cash
TXN08927,Cash
TXN08928,Cash
TXN08929,Cash
TXN08930,Cash
TXN08931,Cash
TXN08932,Cash
TXN08933,Credit Card
TXN08934,Bank Transfer
TXN08935,Bank Transfer
TXN08936,Cash
TXN08937,Credit Card
TXN08938,Cash
TXN08939,Cash
TXN08940,Credit Card
TXN08941,Bank Transfer
TXN08942,Credit Card
TXN08943,Cash
TXN08944,Credit Card
TXN08945,Credit Card
TXN08946,Cash
TXN08947,Credit Card
TXN08948,Bank Transfer
TXN08949,Cash
TXN08950,Bank Transfer
TXN08951,Credit Card
TXN08952,Credit Card
TXN08953,Credit Card
TXN08954,Credit Card
TXN08955,Bank Transfer
TXN08956,Bank Transfer
TXN08957,Credit Card
TXN08958,Bank Transfer
TXN08959,Bank Transfer
TXN08960,Credit Card
TXN08961,Credit Card
TXN08962,Credit Card
TXN08963,Cash
TXN08964,Credit Card
TXN08965,Credit Card
TXN08966,Cash
TXN08967,Credit Card
TXN08968,Credit Card
TXN08969,Cash
TXN08970,Credit Card
TXN08971,Cash
TXN08972,Credit Card
TXN08973,Cash
TXN08974,Cash
TXN08975,Credit Card
TXN08976,Credit Card
TXN08977,Cash
TXN08978,Credit Card
TXN08979,Cash
TXN08980,Cash
TXN08981,Credit Card
TXN08982,Credit Card
TXN08983,Cash
TXN08984,Bank Transfer
TXN08985,Credit Card
TXN08986,Credit Card
TXN08987,Cash
TXN08988,Cash
TXN08989,Bank Transfer
TXN08990,Credit Card
TXN08991,Credit Card
TXN08992,Credit Card
TXN08993,Credit Card
TXN08994,Cash
TXN08995,Bank Transfer
TXN08996,Cash
TXN08997,Cash
TXN08998,Bank Transfer
TXN08999,Credit Card
TXN09000,Bank Transfer
TXN09001,Credit Card
TXN09002,Bank Transfer
TXN09003,Credit Card
TXN09004,Credit Card
TXN09005,Bank Transfer
TXN09006,Cash
TXN09007,Cash
TXN09008,Bank Transfer
TXN09009,Cash
TXN09010,Cash
TXN09011,Credit Card
TXN09012,Cash
TXN09013,Cash
TXN09014,Cash
TXN09015,Cash
TXN09016,Credit Card
TXN09017,Credit Card
TXN09018,Bank Transfer
TXN09019,Cash
TXN09020,Cash
TXN09021,Credit Card
TXN09022,Credit Card
TXN09023,Bank Transfer
TXN09024,Bank Transfer
TXN09025,Credit Card
TXN09026,Credit Card
TXN09027,Credit Card
TXN09028,Cash
TXN09029,Bank Transfer
TXN09030,Credit Card
TXN09031,Cash
TXN09032,Bank Transfer
TXN09033,Credit Card
TXN09034,Bank Transfer
TXN09035,Cash
TXN09036,Bank Transfer
TXN09037,Bank Transfer
TXN09038,Cash
TXN09039,Cash
TXN09040,Credit Card
TXN09041,Credit Card
TXN09042,Cash
TXN09043,Bank Transfer
TXN09044,Bank Transfer
TXN09045,Cash
TXN09046,Cash
TXN09047,Bank Transfer
TXN09048,Bank Transfer
TXN09049,Credit Card
TXN09050,Cash
TXN09051,Credit Card
TXN09052,Credit Card
TXN09053,Cash
TXN09054,Cash
TXN09055,Bank Transfer
TXN09056,Cash
TXN09057,Credit Card
TXN09058,Bank Transfer
TXN09059,Credit Card
TXN09060,Bank Transfer
TXN09061,Credit Card
TXN09062,Bank Transfer
TXN09063,Bank Transfer
TXN09064,Credit Card
TXN09065,Bank Transfer
TXN09066,Credit Card
TXN09067,Bank Transfer
TXN09068,Cash
TXN09069,Credit Card
TXN09070,Bank Transfer
TXN09071,Bank Transfer
TXN09072,Cash
TXN09073,Credit Card
TXN09074,Bank Transfer
TXN09075,Credit Card
TXN09076,Bank Transfer
TXN09077,Bank Transfer
TXN09078,Cash
TXN09079,Bank Transfer
TXN09080,Credit Card
TXN09081,Credit Card
TXN09082,Cash
TXN09083,Bank Transfer
TXN09084,Cash
TXN09085,Credit Card
TXN09086,Cash
TXN09087,Cash
TXN09088,Credit Card
TXN09089,Bank Transfer
TXN09090,Bank Transfer
TXN09091,Credit Card
TXN09092,Credit Card
TXN09093,Credit Card
TXN09094,Credit Card
TXN09095,Cash
TXN09096,Credit Card
TXN09097,Credit Card
TXN09098,Cash
TXN09099,Credit Card
TXN09100,Credit Card
TXN09101,Cash
TXN09102,Bank Transfer
TXN09103,Bank Transfer
TXN09104,Bank Transfer
TXN09105,Bank Transfer
TXN09106,Credit Card
TXN09107,Bank Transfer
TXN09108,Cash
TXN09109,Cash
TXN09110,Credit Card
TXN09111,Credit Card
TXN09112,Bank Transfer
TXN09113,Credit Card
TXN09114,Cash
TXN09115,Bank Transfer
TXN09116,Bank Transfer
TXN09117,Cash
TXN09118,Cash
TXN09119,Credit Card
TXN09120,Bank Transfer
TXN09121,Bank Transfer
TXN09122,Bank Transfer
TXN09123,Bank Transfer
TXN09124,Bank Transfer
TXN09125,Cash
TXN09126,Credit Card
TXN09127,Credit Card
TXN09128,Bank Transfer
TXN09129,Credit Card
TXN09130,Cash
TXN09131,Bank Transfer
TXN09132,Cash
TXN09133,Cash
TXN09134,Credit Card
TXN09135,Bank Transfer
TXN09136,Credit Card
TXN09137,Credit Card
TXN09138,Cash
TXN09139,Credit Card
TXN09140,Cash
TXN09141,Credit Card
TXN09142,Credit Card
TXN09143,Cash
TXN09144,Cash
TXN09145,Credit Card
TXN09146,Bank Transfer
TXN09147,Cash
TXN09148,Bank Transfer
TXN09149,Bank Transfer
TXN09150,Bank Transfer
TXN09151,Credit Card
TXN09152,Bank Transfer
TXN09153,Credit Card
TXN09154,Credit Card
TXN09155,Bank Transfer
TXN09156,Credit Card
TXN09157,Credit Card
TXN09158,Cash
TXN09159,Credit Card
TXN09160,Credit Card
TXN09161,Cash
TXN09162,Credit Card
TXN09163,Cash
TXN09164,Cash
TXN09165,Bank Transfer
TXN09166,Credit Card
TXN09167,Bank Transfer
TXN09168,Credit Card
TXN09169,Cash
TXN09170,Cash
TXN09171,Cash
TXN09172,Bank Transfer
TXN09173,Credit Card
TXN09174,Bank Transfer
TXN09175,Bank Transfer
TXN09176,Credit Card
TXN09177,Bank Transfer
TXN09178,Cash
TXN09179,Credit Card
TXN09180,Cash
TXN09181,Credit Card
TXN09182,Credit Card
TXN09183,Credit Card
TXN09184,Credit Card
TXN09185,Bank Transfer
TXN09186,Credit Card
TXN09187,Bank Transfer
TXN09188,Cash
TXN09189,Cash
TXN09190,Cash
TXN09191,Cash
TXN09192,Bank Transfer
TXN09193,Bank Transfer
TXN09194,Cash
TXN09195,Bank Transfer
TXN09196,Bank Transfer
TXN09197,Cash
TXN09198,Credit Card
TXN09199,Bank Transfer
TXN09200,Bank Transfer
TXN09201,Cash
TXN09202,Bank Transfer
TXN09203,Bank Transfer
TXN09204,Bank Transfer
TXN09205,Credit Card
TXN09206,Credit Card
TXN09207,Credit Card
TXN09208,Credit Card
TXN09209,Cash
TXN09210,Cash
TXN09211,Cash
TXN09212,Cash
TXN09213,Credit Card
TXN09214,Cash
TXN09215,Bank Transfer
TXN09216,Cash
TXN09217,Cash
TXN09218,Bank Transfer
TXN09219,Bank Transfer
TXN09220,Credit Card
TXN09221,Credit Card
TXN09222,Cash
TXN09223,Credit Card
TXN09224,Bank Transfer
TXN09225,Credit Card
TXN09226,Cash
TXN09227,Cash
TXN09228,Bank Transfer
TXN09229,Credit Card
TXN09230,Cash
TXN09231,Bank Transfer
TXN09232,Bank Transfer
TXN09233,Cash
TXN09234,Credit Card
TXN09235,Cash
TXN09236,Credit Card
TXN09237,Bank Transfer
TXN09238,Bank Transfer
TXN09239,Credit Card
TXN09240,Credit Card
TXN09241,Bank Transfer
TXN09242,Credit Card
TXN09243,Bank Transfer
TXN09244,Credit Card
TXN09245,Cash
TXN09246,Bank Transfer
TXN09247,Cash
TXN09248,Cash
TXN09249,Cash
TXN09250,Credit Card
TXN09251,Credit Card
TXN09252,Cash
TXN09253,Cash
TXN09254,Credit Card
TXN09255,Cash
TXN09256,Bank Transfer
TXN09257,Bank Transfer
TXN09258,Bank Transfer
TXN09259,Credit Card
TXN09260,Cash
TXN09261,Credit Card
TXN09262,Credit Card
TXN09263,Bank Transfer
TXN09264,Credit Card
TXN09265,Credit Card
TXN09266,Cash
TXN09267,Credit Card
TXN09268,Cash
TXN09269,Cash
TXN09270,Bank Transfer
TXN09271,Credit Card
TXN09272,Credit Card
TXN09273,Cash
TXN09274,Bank Transfer
TXN09275,Credit Card
TXN09276,Bank Transfer
TXN09277,Cash
TXN09278,Bank Transfer
TXN09279,Cash
TXN09280,Bank Transfer
TXN09281,Bank Transfer
TXN09282,Bank Transfer
TXN09283,Credit Card
TXN09284,Cash
TXN09285,Cash
TXN09286,Bank Transfer
TXN09287,Cash
TXN09288,Credit Card
TXN09289,Credit Card
TXN09290,Bank Transfer
TXN09291,Cash
TXN09292,Bank Transfer
TXN09293,Credit Card
TXN09294,Credit Card
TXN09295,Cash
TXN09296,Cash
TXN09297,Credit Card
TXN09298,Cash
TXN09299,Cash
TXN09300,Cash
TXN09301,Credit Card
TXN09302,Credit Card
TXN09303,Credit Card
TXN09304,Bank Transfer
TXN09305,Cash
TXN09306,Cash
TXN09307,Cash
TXN09308,Cash
TXN09309,Credit Card
TXN09310,Cash
TXN09311,Cash
TXN09312,Bank Transfer
TXN09313,Bank Transfer
TXN09314,Bank Transfer
TXN09315,Bank Transfer
TXN09316,Cash
TXN09317,Bank Transfer
TXN09318,Credit Card
TXN09319,Cash
TXN09320,Credit Card
TXN09321,Credit Card
TXN09322,Bank Transfer
TXN09323,Cash
TXN09324,Credit Card
TXN09325,Bank Transfer
TXN09326,Credit Card
TXN09327,Cash
TXN09328,Cash
TXN09329,Bank Transfer
TXN09330,Bank Transfer
TXN09331,Cash
TXN09332,Credit Card
TXN09333,Bank Transfer
TXN09334,Bank Transfer
TXN09335,Cash
TXN09336,Bank Transfer
TXN09337,Bank Transfer
TXN09338,Cash
TXN09339,Cash
TXN09340,Cash
TXN09341,Cash
TXN09342,Credit Card
TXN09343,Credit Card
TXN09344,Bank Transfer
TXN09345,Bank Transfer
TXN09346,Bank Transfer
TXN09347,Cash
TXN09348,Bank Transfer
TXN09349,Bank Transfer
TXN09350,Credit Card
TXN09351,Credit Card
TXN09352,Credit Card
TXN09353,Credit Card
TXN09354,Bank Transfer
TXN09355,Bank Transfer
TXN09356,Bank Transfer
TXN09357,Credit Card
TXN09358,Cash
TXN09359,Cash
TXN09360,Cash
TXN09361,Bank Transfer
TXN09362,Credit Card
TXN09363,Credit Card
TXN09364,Bank Transfer
TXN09365,Bank Transfer
TXN09366,Cash
TXN09367,Credit Card
TXN09368,Bank Transfer
TXN09369,Bank Transfer
TXN09370,Bank Transfer
TXN09371,Bank Transfer
TXN09372,Bank Transfer
TXN09373,Cash
TXN09374,Cash
TXN09375,Credit Card
TXN09376,Bank Transfer
TXN09377,Bank Transfer
TXN09378,Cash
TXN09379,Credit Card
TXN09380,Bank Transfer
TXN09381,Bank Transfer
TXN09382,Credit Card
TXN09383,Bank Transfer
TXN09384,Bank Transfer
TXN09385,Bank Transfer
TXN09386,Cash
TXN09387,Cash
TXN09388,Bank Transfer
TXN09389,Cash
TXN09390,Bank Transfer
TXN09391,Cash
TXN09392,Credit Card
TXN09393,Cash
TXN09394,Bank Transfer
TXN09395,Bank Transfer
TXN09396,Credit Card
TXN09397,Cash
TXN09398,Bank Transfer
TXN09399,Cash
TXN09400,Bank Transfer
TXN09401,Cash
TXN09402,Bank Transfer
TXN09403,Bank Transfer
TXN09404,Credit Card
TXN09405,Credit Card
TXN09406,Cash
TXN09407,Credit Card
TXN09408,Cash
TXN09409,Credit Card
TXN09410,Bank Transfer
TXN09411,Cash
TXN09412,Credit Card
TXN09413,Credit Card
TXN09414,Credit Card
TXN09415,Cash
TXN09416,Credit Card
TXN09417,Bank Transfer
TXN09418,Cash
TXN09419,Cash
TXN09420,Cash
TXN09421,Bank Transfer
TXN09422,Credit Card
TXN09423,Cash
TXN09424,Credit Card
TXN09425,Cash
TXN09426,Cash
TXN09427,Credit Card
TXN09428,Bank Transfer
TXN09429,Cash
TXN09430,Bank Transfer
TXN09431,Credit Card
TXN09432,Bank Transfer
TXN09433,Cash
TXN09434,Bank Transfer
TXN09435,Credit Card
TXN09436,Bank Transfer
TXN09437,Cash
TXN09438,Bank Transfer
TXN09439,Cash
TXN09440,Bank Transfer
TXN09441,Credit Card
TXN09442,Credit Card
TXN09443,Bank Transfer
TXN09444,Cash
TXN09445,Credit Card
TXN09446,Bank Transfer
TXN09447,Cash
TXN09448,Credit Card
TXN09449,Bank Transfer
TXN09450,Credit Card
TXN09451,Credit Card
TXN09452,Cash
TXN09453,Credit Card
TXN09454,Cash
TXN09455,Credit Card
TXN09456,Cash
TXN09457,Cash
TXN09458,Cash
TXN09459,Cash
TXN09460,Bank Transfer
TXN09461,Credit Card
TXN09462,Credit Card
TXN09463,Cash
TXN09464,Bank Transfer
TXN09465,Bank Transfer
TXN09466,Bank Transfer
TXN09467,Cash
TXN09468,Bank Transfer
TXN09469,Cash
TXN09470,Credit Card
TXN09471,Cash
TXN09472,Cash
TXN09473,Cash
TXN09474,Credit Card
TXN09475,Credit Card
TXN09476,Credit Card
TXN09477,Cash
TXN09478,Cash
TXN09479,Credit Card
TXN09480,Credit Card
TXN09481,Bank Transfer
TXN09482,Cash
TXN09483,Credit Card
TXN09484,Bank Transfer
TXN09485,Cash
TXN09486,Credit Card
TXN09487,Cash
TXN09488,Cash
TXN09489,Credit Card
TXN09490,Cash
TXN09491,Cash
TXN09492,Bank Transfer
TXN09493,Cash
TXN09494,Credit Card
TXN09495,Cash
TXN09496,Bank Transfer
TXN09497,Cash
TXN09498,Cash
TXN09499,Bank Transfer
TXN09500,Cash
TXN09501,Credit Card
TXN09502,Credit Card
TXN09503,Credit Card
TXN09504,Cash
TXN09505,Credit Card
TXN09506,Bank Transfer
TXN09507,Bank Transfer
TXN09508,Credit Card
TXN09509,Bank Transfer
TXN09510,Credit Card
TXN09511,Credit Card
TXN09512,Cash
TXN09513,Credit Card
TXN09514,Credit Card
TXN09515,Credit Card
TXN09516,Cash
TXN09517,Cash
TXN09518,Bank Transfer
TXN09519,Credit Card
TXN09520,Credit Card
TXN09521,Cash
TXN09522,Cash
TXN09523,Bank Transfer
TXN09524,Bank Transfer
TXN09525,Cash
TXN09526,Cash
TXN09527,Bank Transfer
TXN09528,Cash
TXN09529,Bank Transfer
TXN09530,Credit Card
TXN09531,Credit Card
TXN09532,Credit Card
TXN09533,Credit Card
TXN09534,Credit Card
TXN09535,Credit Card
TXN09536,Cash
TXN09537,Credit Card
TXN09538,Credit Card
TXN09539,Credit Card
TXN09540,Credit Card
TXN09541,Cash
TXN09542,Bank Transfer
TXN09543,Credit Card
TXN09544,Credit Card
TXN09545,Cash
TXN09546,Bank Transfer
TXN09547,Bank Transfer
TXN09548,Bank Transfer
TXN09549,Cash
TXN09550,Credit Card
TXN09551,Bank Transfer
TXN09552,Credit Card
TXN09553,Cash
TXN09554,Cash
TXN09555,Bank Transfer
TXN09556,Credit Card
TXN09557,Cash
TXN09558,Credit Card
TXN09559,Cash
TXN09560,Bank Transfer
TXN09561,Bank Transfer
TXN09562,Credit Card
TXN09563,Bank Transfer
TXN09564,Cash
TXN09565,Credit Card
TXN09566,Credit Card
TXN09567,Credit Card
TXN09568,Cash
TXN09569,Credit Card
TXN09570,Cash
TXN09571,Credit Card
TXN09572,Cash
TXN09573,Cash
TXN09574,Cash
TXN09575,Credit Card
TXN09576,Credit Card
TXN09577,Credit Card
TXN09578,Cash
TXN09579,Bank Transfer
TXN09580,Credit Card
TXN09581,Credit Card
TXN09582,Bank Transfer
TXN09583,Bank Transfer
TXN09584,Cash
TXN09585,Cash
TXN09586,Credit Card
TXN09587,Credit Card
TXN09588,Cash
TXN09589,Credit Card
TXN09590,Bank Transfer
TXN09591,Bank Transfer
TXN09592,Credit Card
TXN09593,Credit Card
TXN09594,Cash
TXN09595,Bank Transfer
TXN09596,Credit Card
TXN09597,Bank Transfer
TXN09598,Bank Transfer
TXN09599,Credit Card
TXN09600,Credit Card
TXN09601,Credit Card
TXN09602,Credit Card
TXN09603,Cash
TXN09604,Cash
TXN09605,Bank Transfer
TXN09606,Credit Card
TXN09607,Credit Card
TXN09608,Bank Transfer
TXN09609,Bank Transfer
TXN09610,Bank Transfer
TXN09611,Credit Card
TXN09612,Bank Transfer
TXN09613,Cash
TXN09614,Credit Card
TXN09615,Credit Card
TXN09616,Credit Card
TXN09617,Bank Transfer
TXN09618,Bank Transfer
TXN09619,Credit Card
TXN09620,Credit Card
TXN09621,Bank Transfer
TXN09622,Cash
TXN09623,Cash
TXN09624,Bank Transfer
TXN09625,Credit Card
TXN09626,Bank Transfer
TXN09627,Credit Card
TXN09628,Cash
TXN09629,Bank Transfer
TXN09630,Bank Transfer
TXN09631,Credit Card
TXN09632,Credit Card
TXN09633,Credit Card
TXN09634,Credit Card
TXN09635,Cash
TXN09636,Bank Transfer
TXN09637,Credit Card
TXN09638,Credit Card
TXN09639,Credit Card
TXN09640,Cash
TXN09641,Credit Card
TXN09642,Credit Card
TXN09643,Credit Card
TXN09644,Bank Transfer
TXN09645,Bank Transfer
TXN09646,Credit Card
TXN09647,Cash
TXN09648,Cash
TXN09649,Bank Transfer
TXN09650,Bank Transfer
TXN09651,Credit Card
TXN09652,Cash
TXN09653,Credit Card
TXN09654,Cash
TXN09655,Credit Card
TXN09656,Credit Card
TXN09657,Cash
TXN09658,Bank Transfer
TXN09659,Cash
TXN09660,Cash
TXN09661,Credit Card
TXN09662,Bank Transfer
TXN09663,Credit Card
TXN09664,Cash
TXN09665,Cash
TXN09666,Bank Transfer
TXN09667,Bank Transfer
TXN09668,Cash
TXN09669,Credit Card
TXN09670,Cash
TXN09671,Bank Transfer
TXN09672,Credit Card
TXN09673,Bank Transfer
TXN09674,Bank Transfer
TXN09675,Credit Card
TXN09676,Bank Transfer
TXN09677,Credit Card
TXN09678,Credit Card
TXN09679,Cash
TXN09680,Credit Card
TXN09681,Cash
TXN09682,Credit Card
TXN09683,Bank Transfer
TXN09684,Bank Transfer
TXN09685,Cash
TXN09686,Cash
TXN09687,Cash
TXN09688,Credit Card
TXN09689,Cash
TXN09690,Bank Transfer
TXN09691,Bank Transfer
TXN09692,Credit Card
TXN09693,Cash
TXN09694,Credit Card
TXN09695,Bank Transfer
TXN09696,Cash
TXN09697,Cash
TXN09698,Bank Transfer
TXN09699,Bank Transfer
TXN09700,Cash
TXN09701,Cash
TXN09702,Credit Card
TXN09703,Bank Transfer
TXN09704,Cash
TXN09705,Cash
TXN09706,Cash
TXN09707,Cash
TXN09708,Cash
TXN09709,Credit Card
TXN09710,Cash
TXN09711,Cash
TXN09712,Bank Transfer
TXN09713,Bank Transfer
TXN09714,Bank Transfer
TXN09715,Credit Card
TXN09716,Credit Card
TXN09717,Cash
TXN09718,Bank Transfer
TXN09719,Cash
TXN09720,Bank Transfer
TXN09721,Bank Transfer
TXN09722,Bank Transfer
TXN09723,Credit Card
TXN09724,Bank Transfer
TXN09725,Bank Transfer
TXN09726,Bank Transfer
TXN09727,Bank Transfer
TXN09728,Credit Card
TXN09729,Credit Card
TXN09730,Bank Transfer
TXN09731,Bank Transfer
TXN09732,Cash
TXN09733,Cash
TXN09734,Bank Transfer
TXN09735,Cash
TXN09736,Cash
TXN09737,Cash
TXN09738,Bank Transfer
TXN09739,Cash
TXN09740,Bank Transfer
TXN09741,Cash
TXN09742,Credit Card
TXN09743,Bank Transfer
TXN09744,Credit Card
TXN09745,Cash
TXN09746,Bank Transfer
TXN09747,Bank Transfer
TXN09748,Bank Transfer
TXN09749,Cash
TXN09750,Cash
TXN09751,Bank Transfer
TXN09752,Cash
TXN09753,Cash
TXN09754,Cash
TXN09755,Credit Card
TXN09756,Cash
TXN09757,Bank Transfer
TXN09758,Cash
TXN09759,Bank Transfer
TXN09760,Cash
TXN09761,Cash
TXN09762,Cash
TXN09763,Bank Transfer
TXN09764,Cash
TXN09765,Credit Card
TXN09766,Credit Card
TXN09767,Credit Card
TXN09768,Cash
TXN09769,Bank Transfer
TXN09770,Credit Card
TXN09771,Credit Card
TXN09772,Credit Card
TXN09773,Credit Card
TXN09774,Bank Transfer
TXN09775,Cash
TXN09776,Credit Card
TXN09777,Bank Transfer
TXN09778,Cash
TXN09779,Bank Transfer
TXN09780,Cash
TXN09781,Bank Transfer
TXN09782,Credit Card
TXN09783,Cash
TXN09784,Cash
TXN09785,Bank Transfer
TXN09786,Bank Transfer
TXN09787,Credit Card
TXN09788,Bank Transfer
TXN09789,Cash
TXN09790,Credit Card
TXN09791,Credit Card
TXN09792,Credit Card
TXN09793,Credit Card
TXN09794,Credit Card
TXN09795,Bank Transfer
TXN09796,Cash
TXN09797,Credit Card
TXN09798,Credit Card
TXN09799,Credit Card
TXN09800,Bank Transfer
TXN09801,Credit Card
TXN09802,Credit Card
TXN09803,Cash
TXN09804,Cash
TXN09805,Bank Transfer
TXN09806,Cash
TXN09807,Bank Transfer
TXN09808,Credit Card
TXN09809,Cash
TXN09810,Credit Card
TXN09811,Credit Card
TXN09812,Bank Transfer
TXN09813,Credit Card
TXN09814,Cash
TXN09815,Cash
TXN09816,Credit Card
TXN09817,Cash
TXN09818,Bank Transfer
TXN09819,Cash
TXN09820,Cash
TXN09821,Cash
TXN09822,Credit Card
TXN09823,Credit Card
TXN09824,Credit Card
TXN09825,Credit Card
TXN09826,Cash
TXN09827,Cash
TXN09828,Bank Transfer
TXN09829,Credit Card
TXN09830,Credit Card
TXN09831,Cash
TXN09832,Credit Card
TXN09833,Cash
TXN09834,Bank Transfer
TXN09835,Credit Card
TXN09836,Credit Card
TXN09837,Credit Card
TXN09838,Cash
TXN09839,Bank Transfer
TXN09840,Cash
TXN09841,Cash
TXN09842,Cash
TXN09843,Credit Card
TXN09844,Bank Transfer
TXN09845,Bank Transfer
TXN09846,Credit Card
TXN09847,Credit Card
TXN09848,Credit Card
TXN09849,Credit Card
TXN09850,Credit Card
TXN09851,Cash
TXN09852,Bank Transfer
TXN09853,Bank Transfer
TXN09854,Cash
TXN09855,Credit Card
TXN09856,Bank Transfer
TXN09857,Bank Transfer
TXN09858,Cash
TXN09859,Credit Card
TXN09860,Cash
TXN09861,Bank Transfer
TXN09862,Cash
TXN09863,Cash
TXN09864,Credit Card
TXN09865,Credit Card
TXN09866,Cash
TXN09867,Credit Card
TXN09868,Credit Card
TXN09869,Credit Card
TXN09870,Cash
TXN09871,Cash
TXN09872,Bank Transfer
TXN09873,Bank Transfer
TXN09874,Cash
TXN09875,Cash
TXN09876,Bank Transfer
TXN09877,Bank Transfer
TXN09878,Cash
TXN09879,Bank Transfer
TXN09880,Bank Transfer
TXN09881,Cash
TXN09882,Cash
TXN09883,Cash
TXN09884,Cash
TXN09885,Bank Transfer
TXN09886,Credit Card
TXN09887,Credit Card
TXN09888,Cash
TXN09889,Credit Card
TXN09890,Bank Transfer
TXN09891,Bank Transfer
TXN09892,Bank Transfer
TXN09893,Bank Transfer
TXN09894,Credit Card
TXN09895,Bank Transfer
TXN09896,Bank Transfer
TXN09897,Credit Card
TXN09898,Cash
TXN09899,Cash
TXN09900,Credit Card
TXN09901,Bank Transfer
TXN09902,Credit Card
TXN09903,Cash
TXN09904,Cash
TXN09905,Bank Transfer
TXN09906,Bank Transfer
TXN09907,Cash
TXN09908,Credit Card
TXN09909,Credit Card
TXN09910,Credit Card
TXN09911,Cash
TXN09912,Cash
