Transaction_ID,Date,YearMonth
TXN08031,2024-08-14,2024-08
TXN08032,2024-12-27,2024-12
TXN08033,2024-10-03,2024-10
TXN08034,2024-03-09,2024-03
TXN08035,2024-08-21,2024-08
TXN08036,2024-10-21,2024-10
TXN08037,2024-12-28,2024-12
TXN08038,2024-07-21,2024-07
TXN08039,2024-03-06,2024-03
TXN08040,2024-09-21,2024-09
TXN08041,2024-10-14,2024-10
TXN08042,2024-11-13,2024-11
TXN08043,2024-05-21,2024-05
TXN08044,2024-06-01,2024-06
TXN08045,2024-07-30,2024-07
TXN08046,2024-02-17,2024-02
TXN08047,2024-06-16,2024-06
TXN08048,2024-11-23,2024-11
TXN08049,2024-04-11,2024-04
TXN08050,2024-03-29,2024-03
TXN08051,2024-09-15,2024-09
TXN08052,2024-04-21,2024-04
TXN08053,2024-05-27,2024-05
TXN08054,2024-01-16,2024-01
TXN08055,2024-11-25,2024-11
TXN08056,2024-06-03,2024-06
TXN08057,2024-01-15,2024-01
TXN08058,2024-11-24,2024-11
TXN08059,2024-01-19,2024-01
TXN08060,2024-04-16,2024-04
TXN08061,2024-01-08,2024-01
TXN08062,2024-07-06,2024-07
TXN08063,2024-11-24,2024-11
TXN08064,2024-04-13,2024-04
TXN08065,2024-03-02,2024-03
TXN08066,2025-01-05,2025-01
TXN08067,2024-07-22,2024-07
TXN08068,2024-08-20,2024-08
TXN08069,2024-09-26,2024-09
TXN08070,2024-05-13,2024-05
TXN08071,2024-03-03,2024-03
TXN08072,2024-11-03,2024-11
TXN08073,2024-11-28,2024-11
TXN08074,2024-07-01,2024-07
TXN08075,2024-07-30,2024-07
TXN08076,2024-11-28,2024-11
TXN08077,2024-08-15,2024-08
TXN08078,2024-09-15,2024-09
TXN08079,2024-07-27,2024-07
TXN08080,2024-10-15,2024-10
TXN08081,2024-05-07,2024-05
TXN08082,2024-01-14,2024-01
TXN08083,2024-03-12,2024-03
TXN08084,2024-08-31,2024-08
TXN08085,2024-07-17,2024-07
TXN08086,2024-03-13,2024-03
TXN08087,2024-03-20,2024-03
TXN08088,2024-07-03,2024-07
TXN08089,2024-09-01,2024-09
TXN08090,2024-02-25,2024-02
TXN08091,2024-09-17,2024-09
TXN08092,2024-08-18,2024-08
TXN08093,2024-06-21,2024-06
TXN08094,2024-04-12,2024-04
TXN08095,2024-09-05,2024-09
TXN08096,2024-10-02,2024-10
TXN08097,2024-11-18,2024-11
TXN08098,2024-12-29,2024-12
TXN08099,2024-11-14,2024-11
TXN08100,2024-05-26,2024-05
TXN08101,2024-06-17,2024-06
TXN08102,2024-03-21,2024-03
TXN08103,2024-05-07,2024-05
TXN08104,2024-03-28,2024-03
TXN08105,2024-06-03,2024-06
TXN08106,2024-02-28,2024-02
TXN08107,2024-03-01,2024-03
TXN08108,2024-06-03,2024-06
TXN08109,2024-08-22,2024-08
TXN08110,2024-01-12,2024-01
TXN08111,2024-08-22,2024-08
TXN08112,2024-08-10,2024-08
TXN08113,2024-10-10,2024-10
TXN08114,2024-12-03,2024-12
TXN08115,2024-08-14,2024-08
TXN08116,2024-10-26,2024-10
TXN08117,2024-02-11,2024-02
TXN08118,2024-01-20,2024-01
TXN08119,2024-09-03,2024-09
TXN08120,2024-07-09,2024-07
TXN08121,2024-02-05,2024-02
TXN08122,2024-12-10,2024-12
TXN08123,2024-07-26,2024-07
TXN08124,2024-04-07,2024-04
TXN08125,2024-09-07,2024-09
TXN08126,2024-07-14,2024-07
TXN08127,2024-04-19,2024-04
TXN08128,2024-11-11,2024-11
TXN08129,2024-05-13,2024-05
TXN08130,2024-09-14,2024-09
TXN08131,2024-07-29,2024-07
TXN08132,2024-10-18,2024-10
TXN08133,2024-09-29,2024-09
TXN08134,2024-01-09,2024-01
TXN08135,2024-11-23,2024-11
TXN08136,2024-06-22,2024-06
TXN08137,2024-07-29,2024-07
TXN08138,2024-05-30,2024-05
TXN08139,2024-05-08,2024-05
TXN08140,2024-03-28,2024-03
TXN08141,2024-02-29,2024-02
TXN08142,2025-01-07,2025-01
TXN08143,2024-10-01,2024-10
TXN08144,2024-02-20,2024-02
TXN08145,2024-07-13,2024-07
TXN08146,2024-10-19,2024-10
TXN08147,2024-05-28,2024-05
TXN08148,2024-10-13,2024-10
TXN08149,2024-02-25,2024-02
TXN08150,2024-04-15,2024-04
TXN08151,2024-04-24,2024-04
TXN08152,2024-06-06,2024-06
TXN08153,2024-12-27,2024-12
TXN08154,2024-11-14,2024-11
TXN08155,2024-11-04,2024-11
TXN08156,2024-03-29,2024-03
TXN08157,2024-07-22,2024-07
TXN08158,2024-04-21,2024-04
TXN08159,2024-06-05,2024-06
TXN08160,2024-06-22,2024-06
TXN08161,2024-06-18,2024-06
TXN08162,2024-05-14,2024-05
TXN08163,2024-07-27,2024-07
TXN08164,2024-11-12,2024-11
TXN08165,2024-11-17,2024-11
TXN08166,2024-11-14,2024-11
TXN08167,2024-01-10,2024-01
TXN08168,2024-12-08,2024-12
TXN08169,2024-10-07,2024-10
TXN08170,2024-02-05,2024-02
TXN08171,2024-08-19,2024-08
TXN08172,2024-10-25,2024-10
TXN08173,2024-04-20,2024-04
TXN08174,2025-01-02,2025-01
TXN08175,2024-07-15,2024-07
TXN08176,2024-02-23,2024-02
TXN08177,2024-11-09,2024-11
TXN08178,2024-08-04,2024-08
TXN08179,2024-08-05,2024-08
TXN08180,2024-12-30,2024-12
TXN08181,2024-09-11,2024-09
TXN08182,2024-11-24,2024-11
TXN08183,2024-01-11,2024-01
TXN08184,2024-10-19,2024-10
TXN08185,2024-07-24,2024-07
TXN08186,2024-04-15,2024-04
TXN08187,2024-03-16,2024-03
TXN08188,2024-08-02,2024-08
TXN08189,2024-12-06,2024-12
TXN08190,2024-08-14,2024-08
TXN08191,2024-01-22,2024-01
TXN08192,2024-10-31,2024-10
TXN08193,2024-03-24,2024-03
TXN08194,2024-10-04,2024-10
TXN08195,2024-01-15,2024-01
TXN08196,2024-06-01,2024-06
TXN08197,2024-03-09,2024-03
TXN08198,2025-01-07,2025-01
TXN08199,2024-05-13,2024-05
TXN08200,2025-01-05,2025-01
TXN08201,2024-05-10,2024-05
TXN08202,2024-04-02,2024-04
TXN08203,2024-03-04,2024-03
TXN08204,2024-04-25,2024-04
TXN08205,2024-03-21,2024-03
TXN08206,2024-11-14,2024-11
TXN08207,2024-05-25,2024-05
TXN08208,2024-08-29,2024-08
TXN08209,2024-02-25,2024-02
TXN08210,2024-12-27,2024-12
TXN08211,2024-12-01,2024-12
TXN08212,2024-06-09,2024-06
TXN08213,2024-01-10,2024-01
TXN08214,2024-10-14,2024-10
TXN08215,2024-12-15,2024-12
TXN08216,2024-12-02,2024-12
TXN08217,2024-09-11,2024-09
TXN08218,2024-06-13,2024-06
TXN08219,2024-07-15,2024-07
TXN08220,2024-10-09,2024-10
TXN08221,2024-11-22,2024-11
TXN08222,2024-07-27,2024-07
TXN08223,2024-12-05,2024-12
TXN08224,2024-11-21,2024-11
TXN08225,2024-10-31,2024-10
TXN08226,2024-05-02,2024-05
TXN08227,2024-05-03,2024-05
TXN08228,2024-07-19,2024-07
TXN08229,2024-03-27,2024-03
TXN08230,2024-03-10,2024-03
TXN08231,2024-04-15,2024-04
TXN08232,2024-12-02,2024-12
TXN08233,2024-05-21,2024-05
TXN08234,2024-05-01,2024-05
TXN08235,2024-11-02,2024-11
TXN08236,2024-11-02,2024-11
TXN08237,2024-03-14,2024-03
TXN08238,2024-06-21,2024-06
TXN08239,2024-11-27,2024-11
TXN08240,2024-10-20,2024-10
TXN08241,2024-09-20,2024-09
TXN08242,2024-11-07,2024-11
TXN08243,2024-07-14,2024-07
TXN08244,2024-05-28,2024-05
TXN08245,2024-12-07,2024-12
TXN08246,2024-11-09,2024-11
TXN08247,2024-05-17,2024-05
TXN08248,2024-02-12,2024-02
TXN08249,2024-11-28,2024-11
TXN08250,2024-04-10,2024-04
TXN08251,2024-01-24,2024-01
TXN08252,2024-12-31,2024-12
TXN08253,2024-11-19,2024-11
TXN08254,2024-09-28,2024-09
TXN08255,2024-12-25,2024-12
TXN08256,2024-04-09,2024-04
TXN08257,2024-02-19,2024-02
TXN08258,2024-11-18,2024-11
TXN08259,2024-03-14,2024-03
TXN08260,2024-08-27,2024-08
TXN08261,2024-01-10,2024-01
TXN08262,2024-09-04,2024-09
TXN08263,2024-06-27,2024-06
TXN08264,2024-05-28,2024-05
TXN08265,2024-09-05,2024-09
TXN08266,2024-04-02,2024-04
TXN08267,2024-04-26,2024-04
TXN08268,2024-12-10,2024-12
TXN08269,2024-12-03,2024-12
TXN08270,2025-01-07,2025-01
TXN08271,2024-03-25,2024-03
TXN08272,2024-09-10,2024-09
TXN08273,2024-11-10,2024-11
TXN08274,2024-11-15,2024-11
TXN08275,2024-11-27,2024-11
TXN08276,2024-11-23,2024-11
TXN08277,2024-08-16,2024-08
TXN08278,2024-04-07,2024-04
TXN08279,2024-08-09,2024-08
TXN08280,2024-02-08,2024-02
TXN08281,2024-11-18,2024-11
TXN08282,2024-01-14,2024-01
TXN08283,2024-05-29,2024-05
TXN08284,2024-11-30,2024-11
TXN08285,2024-03-19,2024-03
TXN08286,2024-03-08,2024-03
TXN08287,2024-08-20,2024-08
TXN08288,2024-08-31,2024-08
TXN08289,2024-03-18,2024-03
TXN08290,2024-10-04,2024-10
TXN08291,2024-02-04,2024-02
TXN08292,2024-09-18,2024-09
TXN08293,2024-09-25,2024-09
TXN08294,2024-01-26,2024-01
TXN08295,2024-12-28,2024-12
TXN08296,2024-04-08,2024-04
TXN08297,2024-03-10,2024-03
TXN08298,2024-07-06,2024-07
TXN08299,2024-09-29,2024-09
TXN08300,2024-05-05,2024-05
TXN08301,2024-03-02,2024-03
TXN08302,2024-10-01,2024-10
TXN08303,2024-09-27,2024-09
TXN08304,2024-08-05,2024-08
TXN08305,2024-04-23,2024-04
TXN08306,2024-06-06,2024-06
TXN08307,2024-09-29,2024-09
TXN08308,2024-01-17,2024-01
TXN08309,2024-02-26,2024-02
TXN08310,2024-04-06,2024-04
TXN08311,2024-07-06,2024-07
TXN08312,2024-07-20,2024-07
TXN08313,2024-04-22,2024-04
TXN08314,2025-01-01,2025-01
TXN08315,2024-06-10,2024-06
TXN08316,2024-02-24,2024-02
TXN08317,2024-03-20,2024-03
TXN08318,2024-08-21,2024-08
TXN08319,2024-09-12,2024-09
TXN08320,2024-02-19,2024-02
TXN08321,2024-07-27,2024-07
TXN08322,2024-08-27,2024-08
TXN08323,2024-07-25,2024-07
TXN08324,2024-08-16,2024-08
TXN08325,2024-08-01,2024-08
TXN08326,2024-05-02,2024-05
TXN08327,2024-10-28,2024-10
TXN08328,2024-02-04,2024-02
TXN08329,2024-06-09,2024-06
TXN08330,2024-04-29,2024-04
TXN08331,2024-11-19,2024-11
TXN08332,2024-06-08,2024-06
TXN08333,2024-07-09,2024-07
TXN08334,2024-03-27,2024-03
TXN08335,2024-12-05,2024-12
TXN08336,2024-09-27,2024-09
TXN08337,2024-12-07,2024-12
TXN08338,2024-11-13,2024-11
TXN08339,2024-08-21,2024-08
TXN08340,2024-03-02,2024-03
TXN08341,2024-04-29,2024-04
TXN08342,2024-10-05,2024-10
TXN08343,2024-02-12,2024-02
TXN08344,2024-04-21,2024-04
TXN08345,2024-01-21,2024-01
TXN08346,2025-01-07,2025-01
TXN08347,2024-01-27,2024-01
TXN08348,2024-05-17,2024-05
TXN08349,2024-09-07,2024-09
TXN08350,2024-07-15,2024-07
TXN08351,2024-01-27,2024-01
TXN08352,2024-04-07,2024-04
TXN08353,2024-07-14,2024-07
TXN08354,2024-09-13,2024-09
TXN08355,2024-05-01,2024-05
TXN08356,2024-11-30,2024-11
TXN08357,2024-04-07,2024-04
TXN08358,2024-09-14,2024-09
TXN08359,2024-09-08,2024-09
TXN08360,2024-03-12,2024-03
TXN08361,2024-12-18,2024-12
TXN08362,2024-04-14,2024-04
TXN08363,2024-02-21,2024-02
TXN08364,2024-11-20,2024-11
TXN08365,2024-10-27,2024-10
TXN08366,2024-10-08,2024-10
TXN08367,2024-06-04,2024-06
TXN08368,2024-08-29,2024-08
TXN08369,2024-02-05,2024-02
TXN08370,2024-05-22,2024-05
TXN08371,2024-05-21,2024-05
TXN08372,2024-10-21,2024-10
TXN08373,2024-10-06,2024-10
TXN08374,2024-11-14,2024-11
TXN08375,2024-04-07,2024-04
TXN08376,2024-10-05,2024-10
TXN08377,2024-02-08,2024-02
TXN08378,2024-01-30,2024-01
TXN08379,2024-04-28,2024-04
TXN08380,2024-01-24,2024-01
TXN08381,2024-01-13,2024-01
TXN08382,2024-08-04,2024-08
TXN08383,2025-01-04,2025-01
TXN08384,2024-05-06,2024-05
TXN08385,2024-05-22,2024-05
TXN08386,2024-02-20,2024-02
TXN08387,2024-05-23,2024-05
TXN08388,2024-05-30,2024-05
TXN08389,2024-12-17,2024-12
TXN08390,2024-04-19,2024-04
TXN08391,2024-04-04,2024-04
TXN08392,2024-09-09,2024-09
TXN08393,2024-04-01,2024-04
TXN08394,2024-10-20,2024-10
TXN08395,2024-12-04,2024-12
TXN08396,2024-11-29,2024-11
TXN08397,2024-08-26,2024-08
TXN08398,2024-06-04,2024-06
TXN08399,2024-02-03,2024-02
TXN08400,2024-10-01,2024-10
TXN08401,2025-01-05,2025-01
TXN08402,2024-07-22,2024-07
TXN08403,2024-02-27,2024-02
TXN08404,2024-05-01,2024-05
TXN08405,2024-12-18,2024-12
TXN08406,2024-03-16,2024-03
TXN08407,2024-06-30,2024-06
TXN08408,2024-11-29,2024-11
TXN08409,2024-10-03,2024-10
TXN08410,2024-03-17,2024-03
TXN08411,2024-02-04,2024-02
TXN08412,2024-06-04,2024-06
TXN08413,2024-09-10,2024-09
TXN08414,2024-11-05,2024-11
TXN08415,2024-04-24,2024-04
TXN08416,2024-02-29,2024-02
TXN08417,2024-04-14,2024-04
TXN08418,2024-03-29,2024-03
TXN08419,2024-10-11,2024-10
TXN08420,2024-07-21,2024-07
TXN08421,2024-12-18,2024-12
TXN08422,2024-11-18,2024-11
TXN08423,2024-07-06,2024-07
TXN08424,2024-12-04,2024-12
TXN08425,2024-06-28,2024-06
TXN08426,2024-09-19,2024-09
TXN08427,2024-03-14,2024-03
TXN08428,2024-12-03,2024-12
TXN08429,2024-02-24,2024-02
TXN08430,2024-03-18,2024-03
TXN08431,2024-01-09,2024-01
TXN08432,2024-07-29,2024-07
TXN08433,2024-02-03,2024-02
TXN08434,2024-07-30,2024-07
TXN08435,2024-08-05,2024-08
TXN08436,2024-04-06,2024-04
TXN08437,2024-05-23,2024-05
TXN08438,2024-06-19,2024-06
TXN08439,2024-05-04,2024-05
TXN08440,2024-06-13,2024-06
TXN08441,2024-07-17,2024-07
TXN08442,2024-12-15,2024-12
TXN08443,2024-12-18,2024-12
TXN08444,2024-06-27,2024-06
TXN08445,2024-04-23,2024-04
TXN08446,2024-07-14,2024-07
TXN08447,2024-09-01,2024-09
TXN08448,2024-06-03,2024-06
TXN08449,2024-02-26,2024-02
TXN08450,2024-01-14,2024-01
TXN08451,2024-05-21,2024-05
TXN08452,2024-06-22,2024-06
TXN08453,2024-08-14,2024-08
TXN08454,2024-07-31,2024-07
TXN08455,2024-07-27,2024-07
TXN08456,2024-01-26,2024-01
TXN08457,2024-03-18,2024-03
TXN08458,2024-10-19,2024-10
TXN08459,2024-09-12,2024-09
TXN08460,2024-02-28,2024-02
TXN08461,2024-07-19,2024-07
TXN08462,2024-01-11,2024-01
TXN08463,2024-04-02,2024-04
TXN08464,2024-03-30,2024-03
TXN08465,2024-08-24,2024-08
TXN08466,2024-09-09,2024-09
TXN08467,2024-11-18,2024-11
TXN08468,2024-07-19,2024-07
TXN08469,2024-04-19,2024-04
TXN08470,2024-02-05,2024-02
TXN08471,2024-10-03,2024-10
TXN08472,2024-01-16,2024-01
TXN08473,2024-05-18,2024-05
TXN08474,2024-03-15,2024-03
TXN08475,2024-06-25,2024-06
TXN08476,2024-10-21,2024-10
TXN08477,2024-07-22,2024-07
TXN08478,2024-06-04,2024-06
TXN08479,2024-01-09,2024-01
TXN08480,2024-04-10,2024-04
TXN08481,2024-05-21,2024-05
TXN08482,2024-05-10,2024-05
TXN08483,2024-04-21,2024-04
TXN08484,2024-05-15,2024-05
TXN08485,2024-05-03,2024-05
TXN08486,2024-10-03,2024-10
TXN08487,2024-04-15,2024-04
TXN08488,2024-05-23,2024-05
TXN08489,2024-07-11,2024-07
TXN08490,2024-06-10,2024-06
TXN08491,2024-05-17,2024-05
TXN08492,2024-03-02,2024-03
TXN08493,2024-01-21,2024-01
TXN08494,2024-03-18,2024-03
TXN08495,2024-12-06,2024-12
TXN08496,2024-01-17,2024-01
TXN08497,2024-11-14,2024-11
TXN08498,2024-05-19,2024-05
TXN08499,2024-09-05,2024-09
TXN08500,2024-08-22,2024-08
TXN08501,2024-03-11,2024-03
TXN08502,2024-08-01,2024-08
TXN08503,2024-02-03,2024-02
TXN08504,2024-11-12,2024-11
TXN08505,2024-05-08,2024-05
TXN08506,2024-02-27,2024-02
TXN08507,2024-11-14,2024-11
TXN08508,2024-11-10,2024-11
TXN08509,2024-09-13,2024-09
TXN08510,2024-07-13,2024-07
TXN08511,2024-03-26,2024-03
TXN08512,2024-10-23,2024-10
TXN08513,2024-02-13,2024-02
TXN08514,2024-01-31,2024-01
TXN08515,2024-08-31,2024-08
TXN08516,2024-06-25,2024-06
TXN08517,2024-06-01,2024-06
TXN08518,2024-12-25,2024-12
TXN08519,2024-03-13,2024-03
TXN08520,2024-12-24,2024-12
TXN08521,2024-11-06,2024-11
TXN08522,2024-07-06,2024-07
TXN08523,2024-01-12,2024-01
TXN08524,2024-02-04,2024-02
TXN08525,2024-03-21,2024-03
TXN08526,2024-09-29,2024-09
TXN08527,2024-05-29,2024-05
TXN08528,2024-12-20,2024-12
TXN08529,2024-10-21,2024-10
TXN08530,2024-06-23,2024-06
TXN08531,2024-04-19,2024-04
TXN08532,2024-07-26,2024-07
TXN08533,2024-10-13,2024-10
TXN08534,2024-05-16,2024-05
TXN08535,2024-02-29,2024-02
TXN08536,2024-09-10,2024-09
TXN08537,2024-01-29,2024-01
TXN08538,2024-06-19,2024-06
TXN08539,2024-08-28,2024-08
TXN08540,2024-02-14,2024-02
TXN08541,2024-09-21,2024-09
TXN08542,2024-11-24,2024-11
TXN08543,2024-08-12,2024-08
TXN08544,2024-10-27,2024-10
TXN08545,2024-10-09,2024-10
TXN08546,2024-01-21,2024-01
TXN08547,2024-04-13,2024-04
TXN08548,2024-09-14,2024-09
TXN08549,2024-07-25,2024-07
TXN08550,2024-10-26,2024-10
TXN08551,2024-11-27,2024-11
TXN08552,2024-08-20,2024-08
TXN08553,2024-04-12,2024-04
TXN08554,2024-11-21,2024-11
TXN08555,2024-02-12,2024-02
TXN08556,2024-03-04,2024-03
TXN08557,2024-10-16,2024-10
TXN08558,2024-04-13,2024-04
TXN08559,2024-01-14,2024-01
TXN08560,2024-08-28,2024-08
TXN08561,2024-03-31,2024-03
TXN08562,2024-04-25,2024-04
TXN08563,2024-11-05,2024-11
TXN08564,2024-11-23,2024-11
TXN08565,2024-10-25,2024-10
TXN08566,2024-03-03,2024-03
TXN08567,2024-05-26,2024-05
TXN08568,2024-10-31,2024-10
TXN08569,2024-09-28,2024-09
TXN08570,2024-07-31,2024-07
TXN08571,2024-12-19,2024-12
TXN08572,2024-04-09,2024-04
TXN08573,2024-09-09,2024-09
TXN08574,2024-03-11,2024-03
TXN08575,2024-12-20,2024-12
TXN08576,2024-02-20,2024-02
TXN08577,2024-09-01,2024-09
TXN08578,2024-04-25,2024-04
TXN08579,2024-09-01,2024-09
TXN08580,2024-11-18,2024-11
TXN08581,2024-02-19,2024-02
TXN08582,2024-09-24,2024-09
TXN08583,2024-11-05,2024-11
TXN08584,2024-12-22,2024-12
TXN08585,2024-08-02,2024-08
TXN08586,2024-07-27,2024-07
TXN08587,2024-08-01,2024-08
TXN08588,2024-05-29,2024-05
TXN08589,2024-09-18,2024-09
TXN08590,2024-03-30,2024-03
TXN08591,2024-05-28,2024-05
TXN08592,2024-06-02,2024-06
TXN08593,2024-11-26,2024-11
TXN08594,2024-02-11,2024-02
TXN08595,2024-08-24,2024-08
TXN08596,2024-03-27,2024-03
TXN08597,2024-09-05,2024-09
TXN08598,2025-01-02,2025-01
TXN08599,2024-07-28,2024-07
TXN08600,2024-08-16,2024-08
TXN08601,2024-11-26,2024-11
TXN08602,2024-11-18,2024-11
TXN08603,2024-05-19,2024-05
TXN08604,2024-10-17,2024-10
TXN08605,2024-06-29,2024-06
TXN08606,2024-03-15,2024-03
TXN08607,2024-01-08,2024-01
TXN08608,2024-05-26,2024-05
TXN08609,2024-05-10,2024-05
TXN08610,2024-02-26,2024-02
TXN08611,2024-07-18,2024-07
TXN08612,2024-02-07,2024-02
TXN08613,2024-12-11,2024-12
TXN08614,2024-07-04,2024-07
TXN08615,2024-05-30,2024-05
TXN08616,2024-08-28,2024-08
TXN08617,2024-06-23,2024-06
TXN08618,2024-09-11,2024-09
TXN08619,2024-11-30,2024-11
TXN08620,2024-09-10,2024-09
TXN08621,2024-10-08,2024-10
TXN08622,2024-12-14,2024-12
TXN08623,2024-11-28,2024-11
TXN08624,2024-05-25,2024-05
TXN08625,2024-07-15,2024-07
TXN08626,2024-10-10,2024-10
TXN08627,2024-08-30,2024-08
TXN08628,2024-06-25,2024-06
TXN08629,2024-05-31,2024-05
TXN08630,2024-12-22,2024-12
TXN08631,2024-07-27,2024-07
TXN08632,2024-06-23,2024-06
TXN08633,2024-10-28,2024-10
TXN08634,2024-05-25,2024-05
TXN08635,2024-05-15,2024-05
TXN08636,2024-05-02,2024-05
TXN08637,2024-06-14,2024-06
TXN08638,2024-11-22,2024-11
TXN08639,2024-04-07,2024-04
TXN08640,2025-01-02,2025-01
TXN08641,2024-09-20,2024-09
TXN08642,2024-10-13,2024-10
TXN08643,2025-01-03,2025-01
TXN08644,2024-09-20,2024-09
TXN08645,2024-11-13,2024-11
TXN08646,2024-02-12,2024-02
TXN08647,2025-01-01,2025-01
TXN08648,2024-12-13,2024-12
TXN08649,2024-04-13,2024-04
TXN08650,2024-01-19,2024-01
TXN08651,2024-12-03,2024-12
TXN08652,2024-07-13,2024-07
TXN08653,2024-10-15,2024-10
TXN08654,2024-11-26,2024-11
TXN08655,2024-11-03,2024-11
TXN08656,2024-04-01,2024-04
TXN08657,2024-09-11,2024-09
TXN08658,2024-12-30,2024-12
TXN08659,2024-09-05,2024-09
TXN08660,2024-05-07,2024-05
TXN08661,2024-02-12,2024-02
TXN08662,2024-08-29,2024-08
TXN08663,2024-06-14,2024-06
TXN08664,2025-01-03,2025-01
TXN08665,2024-07-24,2024-07
TXN08666,2024-06-13,2024-06
TXN08667,2024-11-05,2024-11
TXN08668,2024-09-26,2024-09
TXN08669,2024-05-17,2024-05
TXN08670,2024-10-23,2024-10
TXN08671,2024-06-29,2024-06
TXN08672,2024-08-20,2024-08
TXN08673,2024-07-26,2024-07
TXN08674,2024-10-26,2024-10
TXN08675,2024-11-18,2024-11
TXN08676,2024-10-05,2024-10
TXN08677,2024-10-15,2024-10
TXN08678,2024-12-22,2024-12
TXN08679,2024-06-26,2024-06
TXN08680,2024-08-13,2024-08
TXN08681,2024-08-27,2024-08
TXN08682,2025-01-02,2025-01
TXN08683,2024-09-15,2024-09
TXN08684,2024-04-05,2024-04
TXN08685,2024-04-24,2024-04
TXN08686,2024-09-29,2024-09
TXN08687,2024-03-17,2024-03
TXN08688,2024-09-18,2024-09
TXN08689,2025-01-05,2025-01
TXN08690,2024-10-20,2024-10
TXN08691,2024-09-28,2024-09
TXN08692,2024-06-16,2024-06
TXN08693,2024-08-25,2024-08
TXN08694,2024-10-12,2024-10
TXN08695,2024-10-25,2024-10
TXN08696,2024-08-20,2024-08
TXN08697,2024-08-23,2024-08
TXN08698,2024-01-12,2024-01
TXN08699,2024-01-14,2024-01
TXN08700,2024-10-26,2024-10
TXN08701,2024-08-21,2024-08
TXN08702,2024-03-15,2024-03
TXN08703,2024-08-09,2024-08
TXN08704,2024-06-30,2024-06
TXN08705,2024-04-08,2024-04
TXN08706,2024-11-27,2024-11
TXN08707,2024-02-10,2024-02
TXN08708,2024-08-20,2024-08
TXN08709,2024-05-06,2024-05
TXN08710,2025-01-06,2025-01
TXN08711,2024-07-23,2024-07
TXN08712,2024-12-09,2024-12
TXN08713,2024-06-30,2024-06
TXN08714,2024-08-06,2024-08
TXN08715,2024-06-29,2024-06
TXN08716,2024-08-24,2024-08
TXN08717,2024-08-31,2024-08
TXN08718,2024-12-17,2024-12
TXN08719,2024-11-17,2024-11
TXN08720,2024-09-12,2024-09
TXN08721,2024-07-26,2024-07
TXN08722,2024-01-20,2024-01
TXN08723,2024-03-25,2024-03
TXN08724,2024-07-19,2024-07
TXN08725,2024-05-18,2024-05
TXN08726,2024-10-09,2024-10
TXN08727,2024-02-08,2024-02
TXN08728,2024-09-18,2024-09
TXN08729,2024-11-13,2024-11
TXN08730,2024-10-02,2024-10
TXN08731,2024-10-15,2024-10
TXN08732,2024-07-09,2024-07
TXN08733,2024-12-22,2024-12
TXN08734,2024-05-20,2024-05
TXN08735,2024-09-23,2024-09
TXN08736,2024-09-09,2024-09
TXN08737,2024-10-16,2024-10
TXN08738,2024-01-21,2024-01
TXN08739,2024-10-29,2024-10
TXN08740,2024-07-31,2024-07
TXN08741,2024-07-04,2024-07
TXN08742,2024-12-28,2024-12
TXN08743,2024-03-01,2024-03
TXN08744,2024-11-28,2024-11
TXN08745,2024-05-20,2024-05
TXN08746,2024-11-11,2024-11
TXN08747,2024-06-17,2024-06
TXN08748,2024-04-29,2024-04
TXN08749,2024-11-03,2024-11
TXN08750,2024-11-18,2024-11
TXN08751,2024-07-18,2024-07
TXN08752,2024-06-22,2024-06
TXN08753,2024-10-04,2024-10
TXN08754,2024-03-10,2024-03
TXN08755,2024-10-03,2024-10
TXN08756,2024-07-25,2024-07
TXN08757,2024-01-26,2024-01
TXN08758,2024-02-24,2024-02
TXN08759,2024-12-08,2024-12
TXN08760,2024-03-27,2024-03
TXN08761,2024-06-25,2024-06
TXN08762,2024-05-08,2024-05
TXN08763,2024-06-10,2024-06
TXN08764,2024-10-23,2024-10
TXN08765,2024-11-20,2024-11
TXN08766,2024-11-01,2024-11
TXN08767,2024-02-07,2024-02
TXN08768,2024-12-29,2024-12
TXN08769,2024-07-02,2024-07
TXN08770,2024-11-17,2024-11
TXN08771,2024-11-17,2024-11
TXN08772,2024-06-07,2024-06
TXN08773,2024-04-04,2024-04
TXN08774,2024-12-20,2024-12
TXN08775,2024-07-01,2024-07
TXN08776,2024-01-12,2024-01
TXN08777,2024-03-13,2024-03
TXN08778,2024-11-04,2024-11
TXN08779,2024-01-08,2024-01
TXN08780,2024-04-24,2024-04
TXN08781,2024-09-27,2024-09
TXN08782,2024-06-04,2024-06
TXN08783,2024-02-04,2024-02
TXN08784,2024-10-12,2024-10
TXN08785,2024-07-15,2024-07
TXN08786,2024-12-15,2024-12
TXN08787,2024-12-25,2024-12
TXN08788,2024-03-27,2024-03
TXN08789,2024-02-27,2024-02
TXN08790,2024-01-15,2024-01
TXN08791,2024-05-21,2024-05
TXN08792,2024-07-05,2024-07
TXN08793,2024-08-10,2024-08
TXN08794,2024-07-21,2024-07
TXN08795,2024-09-09,2024-09
TXN08796,2024-03-13,2024-03
TXN08797,2024-01-24,2024-01
TXN08798,2024-05-29,2024-05
TXN08799,2024-11-21,2024-11
TXN08800,2024-02-23,2024-02
TXN08801,2024-10-23,2024-10
TXN08802,2024-12-04,2024-12
TXN08803,2024-01-25,2024-01
TXN08804,2024-09-21,2024-09
TXN08805,2024-10-26,2024-10
TXN08806,2024-05-21,2024-05
