Transaction_ID,Transaction_Type
TXN09785,Credit
TXN09786,Debit
TXN09787,Refund
TXN09788,Refund
TXN09789,Credit
TXN09790,Credit
TXN09791,Debit
TXN09792,Debit
TXN09793,Credit
TXN09794,Credit
TXN09795,Debit
TXN09796,Credit
TXN09797,Credit
TXN09798,Refund
TXN09799,Debit
TXN09800,Debit
TXN09801,Debit
TXN09802,Refund
TXN09803,Refund
TXN09804,Refund
TXN09805,Refund
TXN09806,Debit
TXN09807,Debit
TXN09808,Credit
TXN09809,Debit
TXN09810,Credit
TXN09811,Refund
TXN09812,Debit
TXN09813,Debit
TXN09814,Credit
TXN09815,Refund
TXN09816,Credit
TXN09817,Refund
TXN09818,Credit
TXN09819,Debit
TXN09820,Debit
TXN09821,Credit
TXN09822,Debit
TXN09823,Refund
TXN09824,Debit
TXN09825,Debit
TXN09826,Refund
TXN09827,Refund
TXN09828,Credit
TXN09829,Credit
TXN09830,Refund
TXN09831,Credit
TXN09832,Debit
TXN09833,Debit
TXN09834,Refund
TXN09835,Debit
TXN09836,Debit
TXN09837,Credit
TXN09838,Credit
TXN09839,Refund
TXN09840,Credit
TXN09841,Credit
TXN09842,Debit
TXN09843,Credit
TXN09844,Debit
TXN09845,Refund
TXN09846,Debit
TXN09847,Credit
TXN09848,Refund
TXN09849,Refund
TXN09850,Debit
TXN09851,Credit
TXN09852,Debit
TXN09853,Credit
TXN09854,Debit
TXN09855,Debit
TXN09856,Credit
TXN09857,Credit
TXN09858,Debit
TXN09859,Refund
TXN09860,Credit
TXN09861,Debit
TXN09862,Credit
TXN09863,Refund
TXN09864,Refund
TXN09865,Refund
TXN09866,Credit
TXN09867,Debit
TXN09868,Debit
TXN09869,Credit
TXN09870,Debit
TXN09871,Credit
TXN09872,Refund
TXN09873,Credit
TXN09874,Refund
TXN09875,Debit
TXN09876,Refund
TXN09877,Credit
TXN09878,Refund
TXN09879,Credit
TXN09880,Refund
TXN09881,Refund
TXN09882,Credit
TXN09883,Debit
TXN09884,Debit
TXN09885,Refund
TXN09886,Debit
TXN09887,Debit
TXN09888,Credit
TXN09889,Debit
TXN09890,Credit
TXN09891,Credit
TXN09892,Refund
TXN09893,Refund
TXN09894,Refund
TXN09895,Refund
TXN09896,Refund
TXN09897,Debit
TXN09898,Debit
TXN09899,Credit
TXN09900,Refund
TXN09901,Refund
TXN09902,Credit
TXN09903,Credit
TXN09904,Credit
TXN09905,Refund
TXN09906,Credit
TXN09907,Debit
TXN09908,Refund
TXN09909,Debit
TXN09910,Refund
TXN09911,Debit
TXN09912,Credit
TXN09913,Debit
TXN09914,Refund
TXN09915,Credit
TXN09916,Credit
TXN09917,Credit
TXN09918,Debit
TXN09919,Debit
TXN09920,Credit
TXN09921,Refund
TXN09922,Refund
TXN09923,Credit
TXN09924,Debit
TXN09925,Credit
TXN09926,Debit
TXN09927,Credit
TXN09928,Debit
TXN09929,Debit
TXN09930,Credit
TXN09931,Credit
TXN09932,Refund
TXN09933,Credit
TXN09934,Credit
TXN09935,Credit
TXN09936,Credit
TXN09937,Refund
TXN09938,Credit
TXN09939,Refund
TXN09940,Credit
TXN09941,Credit
TXN09942,Debit
TXN09943,Credit
TXN09944,Refund
TXN09945,Credit
TXN09946,Debit
TXN09947,Refund
TXN09948,Refund
TXN09949,Refund
TXN09950,Credit
TXN09951,Debit
TXN09952,Debit
TXN09953,Debit
TXN09954,Debit
TXN09955,Debit
TXN09956,Debit
TXN09957,Debit
TXN09958,Credit
TXN09959,Credit
TXN09960,Debit
TXN09961,Refund
TXN09962,Credit
TXN09963,Credit
TXN09964,Debit
TXN09965,Credit
TXN09966,Debit
TXN09967,Credit
TXN09968,Credit
TXN09969,Refund
TXN09970,Refund
TXN09971,Credit
TXN09972,Credit
TXN09973,Credit
TXN09974,Debit
TXN09975,Refund
TXN09976,Debit
TXN09977,Debit
TXN09978,Credit
TXN09979,Debit
TXN09980,Debit
TXN09981,Credit
TXN09982,Debit
TXN09983,Debit
TXN09984,Refund
TXN09985,Refund
TXN09986,Credit
TXN09987,Refund
TXN09988,Refund
TXN09989,Refund
TXN09990,Debit
TXN09991,Refund
TXN09992,Debit
TXN09993,Refund
TXN09994,Refund
TXN09995,Debit
TXN09996,Credit
TXN09997,Debit
TXN09998,Debit
TXN09999,Credit
TXN10000,Refund
